order,heading,roll,pitch,ax,ay,az,turn
1395,65,2.875,-13.1875,0.04,-0.06,-0.49,1
1396,63.375,2.75,-13.125,0.77,0.51,0.12,1
1397,61.75,2.9375,-13.0625,-0.16,4.96,3.83,1
1398,60.8125,2.75,-13,-1.8,-0.36,-0.61,1
1399,59.1875,2.625,-12.9375,1.96,4.41,0.74,1
1400,57.6875,2.5,-12.9375,-0.28,-2.56,-0.84,1
1401,54.8125,2.1875,-12.9375,-0.65,2.41,-0.1,1
1402,53.5,2.375,-12.8125,-0.46,-2.43,0.65,1
1403,51.25,2.3125,-12.625,0.13,0.89,-0.95,1
1404,49.25,2.3125,-12.4375,-1.24,-0.06,-1.07,1
1405,47.25,2,-12.4375,-0.7,0.43,0.9,1
1406,44.625,1.625,-12.3125,-0.29,-0.64,0.42,1
1407,41.3125,1.3125,-12.5,-1.71,3.22,-3.33,1
1408,39,1.3125,-12.5,0.03,0.04,0.47,1
1409,36,1.375,-12.4375,1.89,1.71,-2.09,1
1410,35.5,1.25,-12.25,1.23,-1.06,1.11,1
1411,34.5625,1.3125,-12.25,-2.19,-0.74,1.29,1
1412,33.5625,1.1875,-12.1875,0.53,1.02,-0.74,1
1413,33.0625,1.1875,-12.1875,-0.98,0.8,-0.34,1
1414,32,1.125,-12.125,0.06,-0.08,-1.2,1
1415,30.875,1.1875,-12.125,0.34,-1.13,-0.2,1
1416,30.25,1.1875,-12.0625,0.16,0.11,-1.22,1
1417,29,1.0625,-12.0625,0.03,0.2,-0.24,1
1418,27.75,0.9375,-12.125,-0.94,0.17,-1.3,1
1419,27.1875,0.875,-12.125,0.43,2.09,0.61,1
1420,25.9375,0.6875,-12.1875,1.83,-0.75,-0.58,1
1421,24.75,0.5,-12.3125,-0.75,0.59,0.01,1
1422,24.125,0.375,-12.3125,1.68,0.66,-1.28,1
1423,23,0.375,-12.3125,0.1,-0.86,-0.26,1
1424,21.8125,0.3125,-12.25,-0.16,0.32,0.77,1
1425,20.6875,0.3125,-12.1875,0.2,2.36,0.59,1
1426,19.125,0.3125,-12.125,-3.65,-2.24,1.72,1
1427,18.625,0.375,-12.125,1.48,4.83,1.07,1
1428,17.875,0.5625,-12.0625,-1.74,-0.79,0.74,1
1429,17.1875,0.3125,-12,-0.73,-0.01,0.26,1
1430,16.8125,0.375,-11.9375,-1.71,-2.39,-1.25,1
1431,16.125,0.25,-11.875,2.59,2.03,-1.74,1
1432,15.5,0.3125,-11.9375,-2.02,-0.4,1.21,1
1433,15.125,0.3125,-11.875,-0.36,0.49,-0.2,1
1434,14.375,0.3125,-11.875,-0.73,0,0.66,1
1435,13.5625,0.1875,-11.875,0.2,-0.68,0.51,1
1436,12.75,0.1875,-11.9375,-0.25,0.36,-0.58,1
1437,12.375,0.125,-11.9375,0.65,-1.36,-0.94,1
1438,11.4375,0.0625,-11.9375,-0.21,-0.81,-0.81,1
1439,10.625,0.0625,-12,0.23,-0.32,0.63,1
1440,10.1875,0.0625,-12,-0.17,-1.25,-0.61,1
1441,9.4375,0,-12.0625,0.55,-0.42,1.07,1
1442,8.8125,0,-11.9375,-0.11,1.68,0.45,1
1443,7.875,0,-11.6875,1.3,-0.33,-2.01,1
1444,7.625,0,-11.75,0.28,0.3,1.96,1
1445,7.125,0,-11.6875,-1.68,-1.81,-1.16,1
1446,6.6875,-0.0625,-11.6875,1.2,0.06,0.83,1
1447,6.375,-0.0625,-11.6875,0.77,2.56,0.16,1
1448,5.9375,-0.125,-11.75,-0.16,0.03,-0.04,1
1449,5.4375,-0.25,-11.75,-0.24,2.08,0.2,1
1450,5.0625,-0.1875,-11.8125,0,-0.34,-0.98,1
1451,4.875,-0.25,-11.8125,-0.04,0.37,0.29,1
1452,4.5,-0.25,-11.875,0.31,0.12,-0.31,1
1453,4.1875,-0.25,-11.9375,0.05,0.24,0.03,1
1454,3.9375,-0.3125,-11.9375,0.18,-0.83,-0.45,1
1455,3.8125,-0.3125,-12,0.68,-0.88,-1.11,1
1456,3.625,-0.25,-12,-1.09,2.05,0.57,1
1457,3.5,-0.1875,-11.9375,1.16,0.53,-0.51,1
1458,3.3125,-0.125,-11.875,-0.25,0.33,-0.75,1
1459,3.1875,0,-11.8125,-0.2,0.31,-0.26,1
1460,3.125,0,-11.75,0.53,-0.29,0.11,1
1461,3,-0.0625,-11.8125,0.28,-1.17,-1.25,1
1462,2.875,-0.125,-11.8125,-0.24,0.35,0.42,1
1463,2.6875,-0.1875,-11.8125,0.69,-1.8,-0.31,1
1464,2.625,-0.25,-11.875,0.49,-0.45,0.12,1
1465,2.4375,-0.25,-11.875,0.14,-0.88,-0.93,1
1466,2.25,-0.3125,-11.9375,-0.13,0.71,0.38,1
1467,2.1875,-0.25,-11.9375,-0.21,-1.34,-0.22,1
1468,2,-0.25,-12,0.79,0.01,1.03,1
1469,1.875,-0.1875,-12.125,0.71,0.28,0.53,1
1470,1.75,-0.125,-12.0625,-0.56,0.55,1.73,1
1471,1.6875,0,-12.0625,0.26,0.11,0.65,1
1472,1.625,0,-11.9375,-0.67,-1.21,-0.43,1
1473,1.5625,0,-11.875,0.75,0.53,-0.76,1
1474,1.5,0,-11.875,-1.08,0.6,1.3,1
1475,1.4375,-0.0625,-11.8125,-0.9,-2.75,1.95,1
1476,1.3125,-0.1875,-11.8125,-0.31,-0.17,0.69,0
1477,1.0625,-0.25,-11.8125,-0.42,-0.35,2.45,0
1478,1,-0.1875,-11.9375,-0.75,2.76,0.2,0
1479,1,-0.1875,-11.9375,0.88,-0.09,-2.23,0
1480,0.9375,0,-11.875,-0.6,-2.38,0.41,0
1481,0.875,0.125,-11.8125,0.3,-0.55,1.05,0
1482,0.9375,0.1875,-11.8125,0.7,-0.12,-0.74,0
1483,0.9375,0.1875,-11.875,0.69,-0.67,0.51,0
1484,0.9375,0,-11.9375,-0.7,-0.6,0.26,0
1485,0.9375,-0.1875,-12,0.18,-0.18,0.08,0
1486,0.875,-0.25,-12.0625,3.1,7.56,1.39,0
1487,1,-0.4375,-12.4375,1.27,3.99,-0.66,0
1488,1.125,-0.625,-12.625,0.96,0.62,-0.59,0
1489,1.0625,-0.5625,-12.375,-2.97,-2.55,1.84,0
1490,1.0625,-0.3125,-12.3125,-1.39,-1.47,-0.22,0
1491,1.0625,-0.0625,-12.1875,-0.27,-0.42,-0.84,0
1492,1,0.0625,-12.125,1.34,-1.81,-0.69,0
1493,1.0625,-0.125,-12.1875,-1.14,-0.78,0.16,0
1494,1,-0.4375,-12.125,-0.18,-1.51,0.91,0
1495,0.9375,-0.5625,-12.25,-0.72,-3.74,1.31,0
1496,0.8125,-0.6875,-12.25,-0.85,-2.04,0.67,0
1497,0.75,-0.6875,-12.25,-0.13,-1.02,0.09,0
1498,0.6875,-0.6875,-12.3125,-0.31,-1.16,-0.01,0
1499,0.75,-0.4375,-12.4375,0.08,-2.18,-0.78,0
1500,0.875,-0.375,-12.4375,-0.1,-2.12,0.95,0
1501,1.0625,-0.1875,-12.3125,-1.44,-2.23,1.5,0
1502,1.0625,-0.5,-12.375,0.71,-0.93,-2.26,0
1503,0.8125,-0.625,-12.5625,-0.85,-1,0.47,0
1504,0.75,-0.375,-12.625,-1.02,-0.61,0.8,0
1505,0.875,-0.1875,-12.375,0.9,-1.12,-0.19,0
1506,0.8125,-0.5625,-12.5,-0.67,0.62,-0.37,0
1507,0.9375,-0.25,-12.6875,1.84,0.43,-2.26,0
1508,1,-0.625,-12.8125,-0.65,-0.88,-0.41,0
1509,1,-0.5625,-12.8125,0.63,-2.67,-0.84,0
1510,1,-0.5,-12.875,-0.59,-1.74,0.15,0
1511,0.875,-0.75,-12.875,-0.58,0.32,1.28,0
1512,0.75,-0.625,-13,-0.16,-0.88,0.3,0
1513,0.75,-0.625,-13.0625,-0.5,-1.44,0.45,0
1514,0.875,-0.5,-13.0625,0.54,0.77,0.02,0
1515,1,-0.4375,-12.9375,3.05,-0.03,-1.37,0
1516,0.9375,-0.6875,-12.8125,-1,-2.06,-1.14,0
1517,0.6875,-0.5625,-12.8125,-0.13,-0.74,-0.81,0
1518,0.8125,-0.5,-12.8125,-0.36,0.26,1.64,0
1519,0.875,-0.375,-12.75,5.46,-3.08,-3.23,0
1520,0.3125,-0.3125,-12.75,0.72,2.42,-1.09,0
1521,359,-0.25,-12.9375,3.59,3.98,-3.32,0
1522,358.0625,-0.1875,-13.125,3.04,4.16,-0.81,1
1523,355.25,-0.5625,-13.375,0.1,2.24,-0.38,1
1524,354.25,-0.8125,-13.375,1.2,1.45,-0.57,1
1525,352.3125,-1.0625,-13.1875,-1.12,0.92,1.39,1
1526,350.3125,-1,-13.25,2.81,-1,-2.91,1
1527,349.25,-0.8125,-13.3125,2.03,0.3,-2.78,1
1528,347.25,-0.75,-13.5,0.37,1.1,0.9,1
1529,345.375,-0.6875,-13.625,0.95,-0.67,-0.47,1
1530,344.4375,-0.625,-13.6875,0.72,-0.44,-1.04,1
1531,342.5,-0.8125,-13.8125,0.34,-0.01,-0.46,1
1532,340.6875,-0.8125,-13.75,0.94,-0.04,-0.73,1
1533,339.6875,-0.8125,-13.6875,0.53,-0.71,-0.56,1
1534,337.75,-1.0625,-13.75,-0.04,2.22,1.5,1
1535,335.75,-1.0625,-13.75,-1,-1.73,0.81,1
1536,333.75,-1,-13.8125,0.65,-1.35,0.28,1
1537,332.6875,-0.875,-13.9375,-0.49,3.14,2.13,1
1538,330.6875,-0.8125,-14.0625,-0.35,1.02,0.61,1
1539,328.875,-0.875,-14.125,1.36,-0.27,1.81,1
1540,327.875,-0.8125,-14.0625,0.85,-1.03,-0.73,1
1541,325.9375,-0.6875,-14.0625,0.45,-1.03,-1.13,1
1542,324,-0.9375,-14,0.75,-1.82,-0.57,1
1543,323.0625,-1,-14.0625,-0.76,-0.58,1.29,1
1544,321.0625,-1.25,-14.0625,0.93,-1.61,-1.33,1
1545,319.125,-1.375,-14.125,-0.13,0.93,1.92,1
1546,318.125,-1.375,-14.125,0.15,-1.26,-0.76,1
1547,316.1875,-1.375,-14.125,1.48,2.62,-2.31,1
1548,314.4375,-1.4375,-14.3125,0.44,0.1,-0.1,1
1549,313.625,-1.5625,-14.375,0.21,0.48,-0.67,1
1550,311.1875,-1.625,-14.5,-0.73,-0.03,-0.32,1
1551,310.375,-1.6875,-14.5,-0.11,3.73,2.05,1
1552,308.9375,-1.5,-14.5,0.4,0.1,-0.11,1
1553,307.4375,-1.25,-14.3125,0.78,-0.94,1.2,1
1554,306.625,-1.125,-14.25,1.97,-0.02,-2.89,1
1555,305,-1.25,-14.375,0.01,-0.54,-0.68,1
1556,303.5,-1.3125,-14.4375,-0.14,0.76,-0.41,1
1557,302,-1.625,-14.6875,1.81,-0.33,0.65,1
1558,301.25,-1.875,-14.75,-1.26,0.74,1.69,1
1559,299.8125,-1.8125,-14.875,-1.03,0.68,0.9,1
1560,298.3125,-1.6875,-15,0.81,0.67,-0.97,1
1561,296.9375,-1.6875,-15.0625,-0.38,0.86,1.7,1
1562,296.25,-1.625,-15.0625,1.03,-1.12,-0.4,1
1563,294.875,-1.6875,-15.125,-0.68,0.62,-0.66,1
1564,293.5625,-1.8125,-15.1875,-0.85,-0.52,0.25,1
1565,292.3125,-1.875,-15.25,-0.83,-1.92,-0.49,1
1566,291.6875,-1.875,-15.1875,-1.12,1.4,0.58,1
1567,290.5625,-1.875,-15.3125,-1.69,-4.21,4.18,1
1568,289.5,-1.625,-15,4.01,0.07,-2.23,1
1569,287.875,-1.375,-15,-1.39,-0.29,-1.21,1
1570,287.4375,-1.4375,-15,-0.36,-3.94,1.18,1
1571,286.4375,-1.5,-15.0625,0.07,2.53,-1.59,1
1572,285.5,-1.5625,-15.125,-0.35,-2.55,-1.58,1
1573,284.5625,-1.9375,-15.4375,-0.11,-2.26,-0.94,1
1574,284.125,-2.125,-15.5625,-0.1,-0.31,0.98,1
1575,283.3125,-2,-15.625,0.85,0.02,0.02,1
1576,282.5,-1.9375,-15.6875,-0.32,-0.67,0.32,1
1577,282.1875,-1.875,-15.6875,2.83,-1.72,-1.27,1
1578,281.5,-1.9375,-15.75,1.28,0.53,-0.3,1
1579,280.9375,-1.75,-15.6875,0.79,0,0.32,1
1580,280.3125,-1.8125,-15.75,1.86,-1.02,0.94,1
1581,279.8125,-1.75,-15.6875,1.98,3.02,-0.5,1
1582,279.5,-1.9375,-15.75,-0.61,-0.64,0.42,1
1583,279.3125,-1.875,-15.75,-0.21,1.19,-0.78,1
1584,278.9375,-2,-15.75,-0.21,1.09,-0.21,1
1585,278.625,-2.0625,-15.75,0.27,-1.82,0.85,1
1586,278.375,-2.0625,-15.75,-1.14,0.27,0.53,1
1587,278.25,-2.0625,-15.75,-1.19,-1.53,-0.66,1
1588,278.0625,-2.0625,-15.8125,-0.18,0.47,0.68,1
1589,277.875,-2.0625,-15.75,0.51,-2.36,-0.42,1
1590,277.6875,-2.0625,-15.8125,0.61,0.25,-0.87,1
1591,277.5,-2.125,-15.8125,0.71,-1.14,0.01,1
1592,277.375,-2.1875,-15.875,0.11,0.45,0.45,1
1593,277.3125,-2.125,-15.875,-0.4,-1.72,0.95,1
1594,277.125,-2.125,-15.875,-0.47,-1.05,1.19,1
1595,277,-2.0625,-15.875,0.11,0,0.53,1
1596,276.8125,-2,-15.875,-0.16,-0.76,0.9,1
1597,276.6875,-2,-15.9375,0.53,0.45,-0.22,1
1598,276.5625,-2,-15.875,-0.47,-1.85,-0.08,1
1599,276.4375,-2,-15.9375,0.52,-0.14,-1.19,1
1600,276.25,-1.9375,-15.9375,0.68,-0.5,-0.49,1
1601,276,-1.875,-16,0.31,-2.34,0.64,1
1602,275.75,-1.8125,-16,0.18,-3.26,-0.35,1
1603,275.4375,-1.75,-16,0,-0.97,0.58,1
1604,275.0625,-1.75,-16.0625,0.62,-1.52,-0.19,1
1605,274.875,-1.75,-16,-0.14,0.1,0.92,1
1606,274.5,-1.75,-16.0625,0.09,-1.47,0.21,1
1607,274.125,-1.8125,-16,0.8,-1.93,-0.14,1
1608,273.3125,-2,-16,-0.56,-0.47,-0.34,1
1609,272.8125,-1.8125,-16.1875,-0.47,-1.73,2.35,1
1610,272.75,-1.6875,-16.1875,0.25,-1.9,-1.89,0
1611,272.5,-1.375,-16.125,0.06,-1.18,-1.87,0
1612,272.375,-1.5,-16.125,0.69,0.28,0.88,0
1613,272.3125,-1.5625,-16.125,0.39,-1.06,-0.7,0
1614,272.1875,-1.875,-16.0625,-0.5,-1.81,-0.7,0
1615,272,-2,-16.0625,-0.54,-0.41,1.41,0
1616,271.9375,-2,-16.0625,-0.1,-0.99,0.54,0
1617,271.8125,-1.8125,-16.0625,0.04,-1.49,0,0
1618,271.6875,-1.625,-16.0625,0.99,-0.11,1.38,0
1619,271.5625,-1.4375,-16.125,0.43,-1.61,-1.49,0
1620,271.5,-1.3125,-16.0625,1.53,-0.3,-1.62,0
1621,271.25,-1.375,-16.0625,3.78,0.5,0.7,0
1622,270.6875,-1.625,-16,-0.46,1.66,3.34,0
1623,270.25,-1.625,-16.0625,-0.04,-1.27,1.65,0
1624,269.1875,-1.5625,-16.0625,1.54,0.97,-0.97,0
1625,267.375,-1.3125,-16.375,0.58,1.41,-0.38,1
1626,266.75,-1.25,-16.4375,-0.48,3.74,0.07,1
1627,265.5,-1.25,-16.4375,-0.47,0.58,0.12,1
1628,264.25,-1.5,-16.4375,0.36,-1.29,-1.57,1
1629,263.0625,-1.625,-16.375,0.41,-1.53,0.11,1
1630,262.5625,-1.6875,-16.3125,-0.54,-2.54,-0.68,1
1631,261.375,-1.6875,-16.375,-0.35,0.65,0.79,1
1632,260.25,-1.625,-16.4375,0.99,-0.72,0.09,1
1633,259.0625,-1.5,-16.4375,0.5,0.53,0.74,1
1634,257.8125,-1.375,-16.5,0.85,0.42,0.48,1
1635,257.1875,-1.25,-16.5625,-0.87,-1.1,-1.07,1
1636,255.9375,-1.1875,-16.6875,1.29,-0.66,1.88,1
1637,254.75,-1.0625,-16.8125,0.24,1.13,1.57,1
1638,253.5,-1,-16.875,0.6,1.4,1.47,1
1639,252.125,-0.9375,-16.9375,0.54,-0.02,0.51,1
1640,250.6875,-0.8125,-16.9375,0.44,-1.06,-0.41,1
1641,249.25,-0.8125,-16.9375,0,-2.76,-0.62,1
1642,248.5625,-0.9375,-16.9375,-0.35,0.11,-0.27,1
1643,247.125,-1.0625,-17,0.26,0,1.39,1
1644,245.6875,-1.125,-17,0.66,-2.76,-0.3,1
1645,244.1875,-1,-17,-0.7,-1.72,-0.91,1
1646,243.4375,-0.9375,-17.0625,0.94,0.46,-1.48,1
1647,241.875,-0.625,-17.1875,-1.38,-4.07,-2.58,1
1648,240.3125,-0.5,-17.25,-0.41,0.31,2.03,1
1649,238.875,-0.5625,-17.4375,-0.53,-1.74,-0.88,1
1650,237.3125,-0.5,-17.4375,2.08,-3.39,-0.11,1
1651,235.8125,-0.375,-17.5,-1.83,-1.26,0.7,1
1652,234.25,-0.1875,-17.4375,2.41,1.32,-0.26,1
1653,233.5,-0.0625,-17.375,0.55,-0.04,-1.41,1
1654,231.8125,-0.1875,-17.4375,-0.2,-0.62,1.06,1
1655,231,-0.3125,-17.4375,-1.05,0.89,0.85,1
1656,229.25,-0.4375,-17.5625,-0.04,0.28,0.35,1
1657,227.5625,-0.4375,-17.625,-0.56,0.25,-0.35,1
1658,225.1875,-0.375,-17.6875,-0.41,-0.21,-1.2,1
1659,223.8125,-0.375,-17.75,2.73,-1.74,0.34,1
1660,222.375,-0.375,-17.8125,2.7,1.22,-0.9,1
1661,221.75,-0.25,-17.8125,-1.33,-0.21,2.26,1
1662,220.375,-0.3125,-17.8125,0.08,-1.69,-0.52,1
1663,219.0625,-0.0625,-17.8125,0.12,-0.29,1.08,1
1664,217.8125,0.0625,-17.8125,0.81,-0.95,-0.71,1
1665,216.5625,0.25,-17.6875,-0.5,0.28,-0.29,1
1666,215.1875,0.375,-17.625,0.8,0.68,0.27,1
1667,213.9375,0.375,-17.625,0.17,0.08,0.63,1
1668,213.25,0.375,-17.625,0.62,-0.69,0.23,1
1669,212,0.25,-17.75,-0.68,-0.5,-0.21,1
1670,211.3125,0.125,-17.8125,0.29,-0.83,1.53,1
1671,210.0625,0,-17.875,-0.61,0.04,-1.12,1
1672,208.75,0.0625,-17.9375,0.02,-0.74,0.85,1
1673,207.4375,0.1875,-18,-1.16,0.11,-0.06,1
1674,206.3125,0.3125,-18,-0.49,-0.78,-1.77,1
1675,205.25,0.375,-18,-0.18,0.35,1.35,1
1676,204.1875,0.375,-18,1.65,0.18,-0.7,1
1677,203.0625,0.5,-17.9375,-1.2,-1.05,0.23,1
1678,202.5,0.4375,-17.9375,0.69,-0.67,-0.89,1
1679,201.5,0.5,-17.9375,-0.26,-2.21,-0.53,1
1680,200.5,0.5,-17.875,-0.16,1.81,1.96,1
1681,199.9375,0.5625,-17.875,0.6,-2.44,-0.48,1
1682,198.8125,0.6875,-17.8125,0.72,1.1,-0.19,1
1683,197.5625,0.9375,-17.625,0.51,1.32,-0.5,1
1684,197,1,-17.625,-1.06,0.94,1.3,1
1685,195.9375,0.875,-17.6875,-0.22,-0.24,0.37,1
1686,194.8125,0.8125,-17.75,0.87,-3.63,0.14,1
1687,194.25,0.75,-17.8125,0.16,-0.31,1.44,1
1688,193.125,0.5625,-18,-0.51,-1.77,-0.17,1
1689,192.125,0.625,-18.0625,-0.39,0.78,1.18,1
1690,191.625,0.75,-18.0625,-0.18,-1.24,1.3,1
1691,190.75,0.9375,-18,0.26,-1.72,0.52,1
1692,189.875,1.125,-17.9375,-0.1,-0.35,-0.18,1
1693,189.5,1.1875,-17.9375,0.74,-1.39,-0.07,1
1694,188.75,1.1875,-17.9375,1.32,-3.23,-1.86,1
1695,188.125,1.0625,-17.9375,-0.28,0.98,0.97,1
1696,187.6875,0.9375,-18.0625,0.67,-0.89,-0.61,1
1697,187,0.9375,-18.0625,-1.55,-0.28,1.56,1
1698,186.25,0.875,-18.125,-0.64,-1.04,-0.13,1
1699,185.9375,1,-18.125,-0.8,-1.59,0.73,1
1700,185.3125,1.125,-18.1875,-0.14,-1.19,-0.33,1
1701,184.625,1.4375,-18.25,-1.16,-1.04,-0.48,1
1702,184.1875,1.5,-18.25,-2.16,0.69,-1.12,1
1703,183.625,1.5625,-18.3125,0.44,-1.35,0.77,1
1704,183.1875,1.4375,-18.3125,-0.75,-1.33,-0.18,1
1705,182.875,1.3125,-18.25,-0.92,-2.08,-0.25,1
1706,182.25,1.5,-18.25,-0.13,-1.09,0.41,1
1707,181.8125,2,-18.3125,0.08,-0.79,3.03,1
1708,181.125,1.625,-18.0625,-0.08,-2.16,1.63,0
1709,180.75,2.0625,-18.1875,-0.59,-1.08,-0.87,0
1710,180.75,2.25,-18.0625,0.11,-2.62,-1.24,0
1711,180.875,2.375,-18,-0.29,1.22,-1.15,0
1712,180.8125,2.1875,-18.125,-0.77,-0.87,1.01,0
1713,180.625,2.0625,-18.1875,-1.24,-1.8,1.92,0
1714,180.4375,2.125,-18.25,-0.82,1.27,1,0
1715,180.5,2.1875,-18.25,-0.11,-0.61,0.38,0
1716,180.75,2.5625,-18.0625,0.74,-3.21,-0.68,0
1717,180.8125,2.375,-18,-1.86,-3,2.62,0
1718,180.75,2.1875,-18,-0.81,-3.02,-0.09,0
1719,180.625,2.1875,-18.0625,-1,-2.27,-0.52,0
1720,180.6875,2.125,-18.1875,0.01,0.18,0.38,0
1721,180.8125,2.3125,-18.1875,0.88,-1.09,-1.18,0
1722,180.75,2.25,-18.125,0,-1.89,0.22,0
1723,180.6875,2.125,-18.1875,-0.7,-1.61,-0.36,0
1724,180.625,2.1875,-18.25,0.23,-1.95,0.24,0
1725,180.75,2.25,-18.25,-0.92,-1.06,0.86,0
1726,180.75,2.1875,-18.125,1.65,-1.16,-0.84,0
1727,180.75,2.0625,-18,-2.07,-0.84,4.04,0
1728,180.625,2,-17.875,-0.29,-3.6,-4.29,0
1729,180.5625,2.25,-17.9375,-0.18,-0.01,1.95,0
1730,180.75,2.125,-18,1.14,-0.9,0.31,0
1731,180.9375,2.125,-17.75,-2.59,0.15,3.58,0
1732,180.875,1.8125,-17.625,-0.58,0.05,0.15,0
1733,180.6875,2.125,-17.75,-1.39,-0.85,-0.55,0
1734,180.75,2.1875,-17.8125,1.03,-0.56,0.4,0
1735,181,2.125,-17.625,-1.73,-1.83,2.61,0
1736,180.9375,1.8125,-17.5625,-1.14,-2.38,-1.14,0
1737,180.75,1.9375,-17.75,-0.49,-0.93,1.11,0
1738,180.9375,1.9375,-17.875,-0.3,-1.99,-0.41,0
1739,181.0625,1.875,-17.5625,0.08,-1.22,0.25,0
1740,181,1.8125,-17.5,-1.54,-2.18,1.07,0
1741,180.875,1.875,-17.5,-0.58,-0.34,1.25,0
1742,181,2.0625,-17.375,1.73,-1.54,-4.4,0
1743,180.9375,2.1875,-17.3125,0.6,1.87,1.06,0
1744,180.75,1.6875,-17.4375,2.71,2.12,-1.41,0
1745,179.5,1.9375,-17.75,1.29,3.91,-0.27,0
1746,177.5625,2.375,-18,-0.17,3.39,0.32,1
1747,175.0625,2,-17.9375,-0.47,1.72,2.6,1
1748,173.9375,2,-17.8125,-3.28,-0.72,0.18,1
1749,171.1875,1.8125,-17.75,1.79,1.11,-1.8,1
1750,167.125,2.375,-18.125,0.88,0.56,-1.09,1
1751,165.75,2.5,-18.1875,1.54,1.07,0.55,1
1752,162.125,2.6875,-17.8125,1.79,1.97,0.18,1
1753,160.9375,2.8125,-17.625,0.52,2.17,1.53,1
1754,158.5,2.8125,-17.5625,-2.62,0.95,4.78,1
1755,156,2.8125,-17.5625,0.62,-1.42,-2.84,1
1756,154.8125,3,-17.625,-2.96,-0.86,1.67,1
1757,152.5625,3.0625,-17.6875,2.11,2.81,1.33,1
